DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,VALOR,DESTINATARIO,UF,,DATA DE ENTREGA
10/07/2020,VYAIRE,PIAUI,ESTADO,UTI,5,300000,TERESINA - Secretaria Estadual de Saúde,PI,,16/07/2020
17/07/2020,VYAIRE,PIAUI,ESTADO,UTI,8,480000,TERESINA - Secretaria Estadual de Saúde  ,PI,,31/07/2020
17/07/2020,KTK,PIAUI,ESTADO,TRANSPORTE,24,480000,TERESINA - Secretaria Estadual de Saúde  ,PI,,31/07/2020
17/07/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,2,40000,BOCAÍNA - Secretaria Municipal de Saúde ,PI,,31/07/2020
17/07/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,2,40000,CASTELO DO PIAUI - Secretaria Municipal de Saúde ,PI,,31/07/2020
17/07/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,2,40000,JAICOS DO PIAUI- Secretaria Municipal de Saúde ,PI,,31/07/2020
17/07/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,2,40000,PALMEIRAIS DO PIAUI- Secretaria Municipal de Saúde ,PI,,31/07/2020
17/07/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,1,48290,SÃO PEDRO DO PIAUI- Secretaria Municipal de Saúde ,PI,,31/07/2020
17/07/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SÃO PEDRO DO PIAUI- Secretaria Municipal de Saúde ,PI,,31/07/2020
24/07/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,2,40000,JACOBINA DO PIAUI - Secretaria Municipal de Saúde ,PI,,07/08/2020
09/08/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,2,96580,SECR MUN DE SAUDE DE RIBEIRO GONCALVES,PI,,14/08/2020
09/08/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,2,96580,SECR MUN DE SAUDE DE CORRENTE  PI,PI,,14/08/2020
09/08/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,2,96580,SECR MUN DE SAUDE DE VALENCA DO PIAUIPI,PI,,14/08/2020
14/08/2020,VYAIRE,PIAUI,MUNICIPIO,UTI,5,300000,SECR MUN DE SAUDE DE PIRIPIRIPI,PI,,19/08/2020
14/08/2020,MAGNAMED,PIAUI,MUNICIPIO,TRANSPORTE,2,96580,SECR MUN DE SAUDE DE  JOAQUIM PIRESPI,PI,,19/08/2020
14/08/2020,VYAIRE,PIAUI,MUNICIPIO,UTI,5,300000,SMS de Barras,PI,,19/08/2020
04/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SECR. MUN. DE SAUDE DE LUIS CORREIA,PI,,09/09/2020
04/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SECR. MUN. DE SAUDE DE UNIAO,PI,,09/09/2020
04/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SMS DE PARNAIBA,PI,,09/09/2020
21/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SECR MUN DE SAUDE DE VALENCA DO PIAUIPI,PI,,28/09/2020
24/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SMS DE PARNAIBA,PI,,30/09/2020
24/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,1,20000,SECR MUN DE SAUDE DE MARCOLANDIA  PI,PI,,30/09/2020
24/09/2020,KTK,PIAUI,MUNICIPIO,TRANSPORTE,2,40000,SECR MUN DE SAUDE DE CARIDADE DO PIAUI,PI,,30/09/2020
18/04/2020,MAGNAMED,PERNAMBUCO,ESTADO,TRANSPORTE,10,482900,Hospital Alfa,PE,,19/04/2020
18/04/2020,VYAIRE,PERNAMBUCO,ESTADO,UTI,10,600000,Hospital Alfa,PE,,19/04/2020
01/05/2020,VYAIRE,PERNAMBUCO,ESTADO,UTI,20,1200000,Secretaria Estadual de Saúde,PE,,02/05/2020
01/05/2020,MAGNAMED,PERNAMBUCO,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saúde,PE,,02/05/2020
16/05/2020,MAGNAMED,PERNAMBUCO,ESTADO,TRANSPORTE,35,1690150,Secretaria Estadual de Saúde,PE,,17/05/2020
30/05/2020,WEG,PERNAMBUCO,ESTADO,UTI,10,600000,Secretaria Estadual de Saúde,PE,,31/05/2020
02/06/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,12,720000,Secretaria Municipal de Saúde (Jaboatão dos Guararapes),PE,,03/06/2020
08/06/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde (Caruaru),PE,,09/06/2020
08/06/2020,LEISTUNG,PERNAMBUCO,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saúde (Caruaru),PE,,09/06/2020
26/06/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (BOM JARDIM),PE,,30/06/2020
26/06/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saúde (BOM JARDIM),PE,,30/06/2020
26/06/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saúde (CARUARU),PE,,30/06/2020
26/06/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (CARUARU),PE,,30/06/2020
26/06/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,3,144870,Secretaria Municipal de Saúde (GARANHUNS),PE,,30/06/2020
26/06/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (GARANHUNS),PE,,30/06/2020
26/06/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (IGARASSU),PE,,30/06/2020
26/06/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saúde (IGARASSU),PE,,30/06/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,CABO DE STº AGOSTINHO - HOSPITAL DOM HÉLDER CÂMARA,PE,,13/07/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,CARUARU - HOSPITAL MESTRE VITALINO,PE,,13/07/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,GARANHUNS - HOSPITAL REGIONAL DOM MOURA,PE,,14/07/2020
07/07/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,5,300000,OURICURI - HOSPITAL REGIONAL FERNANDO BEZERRA,PE,,14/07/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,OURICURI - HOSPITAL REGIONAL FERNANDO BEZERRA,PE,,14/07/2020
07/07/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,5,300000,PETROLINA - HOSPITAL DOM MALAM,PE,,14/07/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,PETROLINA - HOSPITAL DOM MALAM,PE,,14/07/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,RECIFE - HOSPITAL GETÚLIO VARGAS,PE,,13/07/2020
07/07/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,5,300000,RECIFE - HOSPITAL UNIVERSITÁRIO OSWALDO CRUZ - HUOC,PE,,13/07/2020
07/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,241450,RECIFE - HOSPITAL UNIVERSITÁRIO OSWALDO CRUZ - HUOC,PE,,13/07/2020
10/07/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,10,482900,PETROLINA - Secretaria Municipal de Saúde,PE,,18/07/2020
10/07/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,10,600000,PETROLINA - Secretaria Municipal de Saúde,PE,,16/07/2020
17/07/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,5,300000,PETROLINA - Secretaria Municipal de Saúde ,PE,,31/07/2020
17/07/2020,KTK,PERNAMBUCO,MUNICIPIO,TRANSPORTE,5,100000,PETROLINA - Secretaria Municipal de Saúde ,PE,,31/07/2020
31/07/2020,LEISTUNG,PERNAMBUCO,MUNICIPIO,UTI,5,300000,SMS de PETROLINA,PE,,08/08/2020
14/08/2020,MAGNAMED,PERNAMBUCO,MUNICIPIO,TRANSPORTE,3,144870,SMS de CHA GRANDE,PE,,18/08/2020
21/08/2020,VYAIRE,PERNAMBUCO,MUNICIPIO,UTI,2,120000,SMS de FLORESTA,PE,,26/08/2020
01/05/2020,VYAIRE,PARAIBA,ESTADO,UTI,10,600000,Secretaria Estadual de Saúde,PB,,02/05/2020
01/05/2020,VYAIRE,PARAIBA,ESTADO,UTI,4,240000,Secretaria Estadual de Saúde,PB,,02/05/2020
01/05/2020,MAGNAMED,PARAIBA,ESTADO,TRANSPORTE,6,289740,Secretaria Estadual de Saúde,PB,,02/05/2020
16/05/2020,LEISTUNG,PARAIBA,ESTADO,UTI,20,1200000,Secretaria Estadual de Saúde,PB,,17/05/2020
24/05/2020,KTK,PARAIBA,ESTADO,UTI,15,900000,Secretaria Estadual de Saúde,PB,,25/05/2020
24/05/2020,MAGNAMED,PARAIBA,ESTADO,TRANSPORTE,15,724350,Secretaria Estadual de Saúde,PB,,25/05/2020
28/05/2020,MAGNAMED,PARAIBA,ESTADO,TRANSPORTE,20,965800,Secretaria Estadual de Saúde,PB,,29/05/2020
30/05/2020,WEG,PARAIBA,ESTADO,UTI,10,600000,Secretaria Estadual de Saúde,PB,,01/06/2020
30/05/2020,WEG,PARAIBA,MUNICIPIO,UTI,30,1800000,Secretaria Municipal de Saúde,PB,,01/06/2020
04/06/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saúde (Parnaíba),PB,,06/06/2020
04/06/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saúde (Parnaíba),PB,,06/06/2020
04/06/2020,VYAIRE,PARAIBA,ESTADO,UTI,6,360000,Secretaria Estadual de Saúde,PB,,06/06/2020
04/06/2020,VYAIRE,PARAIBA,ESTADO,UTI,14,840000,Secretaria Estadual de Saúde,PB,,06/06/2020
04/06/2020,MAGNAMED,PARAIBA,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saúde,PB,,06/06/2020
06/06/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saúde,PB,,08/06/2020
06/06/2020,KTK,PARAIBA,MUNICIPIO,TRANSPORTE,10,200000,Secretaria Municipal de Saúde,PB,,08/06/2020
26/06/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde (CAMPINA GRANDE),PB,,30/06/2020
26/06/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (CAMPINA GRANDE),PB,,30/06/2020
26/06/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,20,965800,Secretaria Municipal de Saúde (PARAÍBA),PB,,30/06/2020
26/06/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,3,144870,Secretaria Municipal de Saúde (PATOS) ,PB,,01/07/2020
26/06/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (PATOS) ,PB,,01/07/2020
26/06/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,4,193160,Secretaria Municipal de Saúde (SOUSA),PB,,02/07/2020
26/06/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,4,240000,Secretaria Municipal de Saúde (SOUSA),PB,,02/07/2020
26/06/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saúde (UIRAUNA),PB,,02/07/2020
07/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,3,144870,Alhandra - Hospital Municipal Alfredo de Almeida Ferreira e SAMU,PB,,14/07/2020
07/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,4,193160,Bananeiras - Hospital Municipal Dr. Clóvis Bezerra Cavalcanti,PB,,14/07/2020
07/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,5,300000,Cabedelo - HOSPITAL E MATERNIDADE MUNICIPAL PADRE ALFREDO BARBOSA,PB,,14/07/2020
07/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,5,300000,Campina Grande - Hospital das Clínicas de Campina Grande,PB,,14/07/2020
07/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,5,241450,Campina Grande - Hospital das Clínicas de Campina Grande,PB,,14/07/2020
07/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,10,600000,João Pessoa - Hospital Santa Paula,PB,,14/07/2020
07/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,São Mamede - Casa de Saúde e Maternidade  Nossa Senhora da Conceição,PB,,14/07/2020
10/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,CAAPORA - Secretaria Municipal de Saúde,PB,,16/07/2020
10/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,CATOLE DO ROCHA - Secretaria Municipal de Saúde,PB,,16/07/2020
10/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,SÃO BENTO - Secretaria Municipal de Saúde,PB,,16/07/2020
17/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,2,120000,GURINHEM - Secretaria Municipal de Saúde ,PB,,31/07/2020
17/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,GURINHEM - Secretaria Municipal de Saúde ,PB,,31/07/2020
17/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,4,240000,ITABAIANA - Secretaria Municipal de Saúde ,PB,,31/07/2020
17/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,4,193160,ITABAIANA - Secretaria Municipal de Saúde ,PB,,31/07/2020
17/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,1,48290,PEDRA DE FOGO - Secretaria Municipal de Saúde ,PB,,31/07/2020
17/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,1,60000,SALGADO DE SÃO FELIX - Secretaria Municipal de Saúde ,PB,,31/07/2020
17/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,1,48290,SALGADO DE SÃO FELIX - Secretaria Municipal de Saúde ,PB,,31/07/2020
17/07/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,3,144870,JURIPIRANGA - Secretaria Municipal de Saúde ,PB,,31/07/2020
24/07/2020,VYAIRE,PARAIBA,ESTADO,UTI,10,600000,JOAO PESSOA - Secretaria Estadual de Saúde ,PB,,07/08/2020
24/07/2020,KTK,PARAIBA,ESTADO,TRANSPORTE,5,100000,JOAO PESSOA - Secretaria Estadual de Saúde ,PB,,07/08/2020
24/07/2020,VYAIRE,PARAIBA,MUNICIPIO,UTI,5,300000,JOÃO PESSOA - Secretaria Municipal de Saúde ,PB,,07/08/2020
24/07/2020,KTK,PARAIBA,MUNICIPIO,TRANSPORTE,5,100000,JOÃO PESSOA - Secretaria Municipal de Saúde ,PB,,07/08/2020
24/07/2020,KTK,PARAIBA,MUNICIPIO,TRANSPORTE,2,40000,SANTA LUZIA - Secretaria Municipal de Saúde ,PB,,07/08/2020
31/07/2020,KTK,PARAIBA,MUNICIPIO,TRANSPORTE,2,40000,SMS de CONDE,PB,,08/08/2020
21/08/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,2,96580,SMS de Mogeiro,PB,,26/08/2020
27/08/2020,MAGNAMED,PARAIBA,MUNICIPIO,UTI,5,300000,SMS de Joao Pessoa,PB,,31/08/2020
27/08/2020,MAGNAMED,PARAIBA,MUNICIPIO,TRANSPORTE,5,241450,SMS de Joao Pessoa,PB,,31/08/2020
11/09/2020,KTK,PARAIBA,ESTADO,UTI,8,480000,SES PARAIBA,PB,,15/09/2020
11/09/2020,KTK,PARAIBA,ESTADO,TRANSPORTE,2,40000,SES PARAIBA,PB,,15/09/2020
24/05/2020,MAGNAMED,SERGIPE,ESTADO,TRANSPORTE,15,724350,Secretaria Estadual de Saúde,SE,,26/05/2020
24/05/2020,VYAIRE,SERGIPE,ESTADO,UTI,15,900000,Secretaria Estadual de Saúde,SE,,26/05/2020
28/05/2020,MAGNAMED,SERGIPE,ESTADO,TRANSPORTE,20,965800,Secretaria Estadual de Saúde,SE,,29/05/2020
30/05/2020,WEG,SERGIPE,ESTADO,UTI,20,1200000,Secretaria Estadual de Saúde,SE,,02/06/2020
03/06/2020,VYAIRE,SERGIPE,ESTADO,UTI,20,1200000,Secretaria Estadual de Saúde,SE,,05/06/2020
16/06/2020,MAGNAMED,SERGIPE,ESTADO,TRANSPORTE,20,965800,Secretaria Estadual de Saúde,SE,,18/06/2020
26/06/2020,VYAIRE,SERGIPE,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saúde (SERGIPE),SE,,30/06/2020
10/07/2020,VYAIRE,SERGIPE,ESTADO,UTI,20,1200000,ARACAJU  - Secretaria Estadual de Saúde,SE,,20/07/2020
17/07/2020,VYAIRE,SERGIPE,ESTADO,UTI,5,300000,ARACAJU - Secretaria Estadual de Saúde,SE,,31/07/2020
17/07/2020,MAGNAMED,SERGIPE,ESTADO,TRANSPORTE,21,1014090,ARACAJU - Secretaria Estadual de Saúde,SE,,31/07/2020
26/06/2020,MAGNAMED,SERGIPE,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde (ESTÃNCIA),SE,,03/07/2020
26/06/2020,MAGNAMED,SERGIPE,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (ESTÃNCIA),SE,,03/07/2020
31/07/2020,KTK,SERGIPE,MUNICIPIO,TRANSPORTE,5,100000,Secretaria Municipal de Saude de Itabaia,SE,,07/08/2020
31/07/2020,LEISTUNG,SERGIPE,MUNICIPIO,UTI,2,120000,SMS de Capela,SE,,07/08/2020
31/07/2020,KTK,SERGIPE,MUNICIPIO,TRANSPORTE,1,20000,SMS de Capela,SE,,07/08/2020
31/07/2020,KTK,SERGIPE,MUNICIPIO,TRANSPORTE,2,40000,SMS de Cedro de Sao Joao,SE,,07/08/2020
10/04/2020,MAGNAMED/REQUISIÇÃO,CEARA,ESTADO ,UTI,30,1800000,Hospital Dr. Carlos Alberto Studart Gomes,CE,,10/04/2020
18/04/2020,MAGNAMED,CEARA,ESTADO ,TRANSPORTE,15,724350,Hospital Dr. Carlos Alberto Studart Gomes,CE,,18/04/2020
01/05/2020,LEISTUNG,CEARA,ESTADO,UTI,20,1200000,Secretaria  Estadual de Saúde,CE,,02/05/2020
01/05/2020,MAGNAMED,CEARA,ESTADO ,TRANSPORTE,10,482900,Secretaria  Estadual de Saúde,CE,,02/05/2020
08/06/2020,LEISTUNG,CEARA,MUNICIPIO,UTI,4,240000,Secretaria Municipal de Saúde (Icó),CE,,10/06/2020
08/06/2020,LEISTUNG,CEARA,MUNICIPIO,UTI,4,240000, Secretaria Municipal de Saúde (Pacajus),CE,,10/06/2020
08/06/2020,WEG,CEARA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (Aracoiaba),CE,,10/06/2020
08/06/2020,WEG,CEARA,MUNICIPIO,UTI,3,180000,Secretaria Municipal de Saúde (Baturité),CE,,10/06/2020
08/06/2020,WEG,CEARA,MUNICIPIO,UTI,4,240000, Secretaria Municipal de Saúde (Tianguá) ,CE,,10/06/2020
08/06/2020,WEG,CEARA,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (Itapipoca) ,CE,,10/06/2020
08/06/2020,WEG,CEARA,MUNICIPIO,UTI,4,240000,Secretaria Municipal de Saúde (Tauá),CE,,10/06/2020
12/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (Morada Nova),CE,,15/06/2020
12/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saúde (Morada Nova),CE,,15/06/2020
16/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saúde (Sobral),CE,,18/06/2020
16/06/2020,KTK,CEARA,MUNICIPIO,TRANSPORTE,10,200000,Secretaria Municipal de Saúde (Sobral),CE,,18/06/2020
25/06/2020,WEG,CEARA,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde  (Sobral),CE,,26/06/2020
25/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde  (Sobral),CE,,26/06/2020
26/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saúde (BARBALHA),CE,,01/07/2020
26/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saúde  (CASCAVEL),CE,,01/07/2020
26/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saúde  (CRATÉUS),CE,,30/06/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290, Secretaria Municipal de Saúde (CRATO),CE,,30/06/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saúde  (Eusébio),CE,,30/06/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saúde  (FORTALEZA),CE,,30/06/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,4,193160,Secretaria Municipal de Saúde  (IGUATU),CE,,30/06/2020
26/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (IGUATU),CE,,30/06/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (Itapipoca) ,CE,,01/07/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,6,289740,Secretaria Municipal de Saúde (JUAZEIRO DO NORTE),CE,,01/07/2020
26/06/2020,VYAIRE,CEARA,MUNICIPIO,UTI,7,420000,Secretaria Municipal de Saúde (JUAZEIRO DO NORTE),CE,,01/07/2020
26/06/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (SANTA QUITÉRIA),CE,,01/07/2020
07/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,10,482900,Caucaia - Hospital Municipal Dr. Aberlado Gadelha da Rocha,CE,,17/07/2020
07/07/2020,VYAIRE,CEARA,MUNICIPIO,UTI,10,600000,Eusébio - Hospital Maternidade Dr. Amadeu Sá,CE,,17/07/2020
07/07/2020,VYAIRE,CEARA,MUNICIPIO,UTI,15,900000,Fortaleza - Hospital Leonardo da Vinci,CE,,16/07/2020
07/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,15,724350,Fortaleza - Hospital Leonardo da Vinci,CE,,16/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,ARACATI - Secretaria  Municipal de Saúde,CE,,14/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,AURORA - Secretaria  Municipal de Saúde,CE,,16/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,BARBALHA - Secretaria  Municipal de Saúde,CE,,15/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,BARRO - Secretaria  Municipal de Saúde,CE,,16/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,5,241450,BREJO SANTO  - Secretaria  Municipal de Saúde,CE,,16/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,CAMPOS SALES - Secretaria  Municipal de Saúde,CE,,15/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,CAPISTRANO - Secretaria  Municipal de Saúde,CE,,15/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,CEDRO - Secretaria  Municipal de Saúde,CE,,14/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,CRATO - Secretaria  Municipal de Saúde,CE,,15/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,ITAPIÚNA - Secretaria  Municipal de Saúde,CE,,15/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,JAGUARIBE - Secretaria  Municipal de Saúde,CE,,14/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,3,144870,MAURITI - Secretaria  Municipal de Saúde,CE,,15/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,MILAGRES - Secretaria  Municipal de Saúde,CE,,15/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,MOMBAÇA - Secretaria  Municipal de Saúde,CE,,15/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,NOVA OLINDA - Secretaria  Municipal de Saúde,CE,,15/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,OROS - Secretaria  Municipal de Saúde,CE,,14/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,POTENGI - Secretaria  Municipal de Saúde,CE,,15/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,QUIXELO - Secretaria  Municipal de Saúde,CE,,16/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,4,193160,TAUÁ - Secretaria  Municipal de Saúde,CE,,15/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,4,193160,TIANGUÁ - Secretaria  Municipal de Saúde,CE,,17/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,VARZEA ALEGRE - Secretaria  Municipal de Saúde,CE,,14/07/2020
10/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,VICOSA DO CEARA - Secretaria  Municipal de Saúde,CE,,17/07/2020
24/07/2020,VYAIRE,CEARA,MUNICIPIO,UTI,5,300000,FORTALEZA - Secretaria Municipal de Saúde ,CE,,07/08/2020
24/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,5,241450,FORTALEZA - Secretaria Municipal de Saúde ,CE,,07/08/2020
24/07/2020,VYAIRE,CEARA,MUNICIPIO,UTI,5,300000,SÃO GONÇALO DO AMARANTE - Secretaria Municipal de Saúde ,CE,,07/08/2020
24/07/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,5,241450,SÃO GONÇALO DO AMARANTE - Secretaria Municipal de Saúde ,CE,,07/08/2020
